date,datetime,desc,img,link,media,title
1 week ago,2020-12-26 12:25:35.102237,"Munson Healthcare receives second shipment of Pfizer vaccine, Moderna coming Wednesday. by Natalie Spala. Tuesday, December 22nd 2020. AA.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://upnorthlive.com/news/local/munson-healthcare-receives-second-shipment-of-pfizer-vaccine-moderna-coming-wednesday,UpNorthLive.com,"Munson Healthcare receives second shipment of Pfizer vaccine, Moderna coming Wednesday"
2 weeks ago,2020-12-19 12:25:35.103234,"The cybersecurity team at Moderna located the spoofed website and contacted federal authorities, who then started an investigation, according to the Justice ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.bankinfosecurity.com/doj-seizes-fake-domains-impersonating-moderna-regeneron-a-15638,BankInfoSecurity.com,"DOJ Seizes Fake Domains Impersonating Moderna, Regeneron"
3 weeks ago,2020-12-12 12:25:35.105229,Expect Moderna's stock price to balloon if the project nears completion -- the revenue it could make with this drug might surpass its coronavirus vaccine sales in ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2020/12/13/where-will-moderna-be-in-5-years/,Motley Fool,Where Will Moderna Be in 5 Years?
1 month ago,2020-12-02 12:25:35.107224,"Pfizer, Moderna apply for EMA authorization; Janssen's candidate begins rolling review. Posted 01 December 2020 | By Kari Oakes. Pfizer, Moderna apply for ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.raps.org/news-and-articles/news-articles/2020/12/pfizer-moderna-apply-for-ema-authorization-janssen,Regulatory Focus,"Pfizer, Moderna apply for EMA authorization; Janssen's ..."
1 week ago,2020-12-26 12:25:35.109219,Veteran and health care provider Dr. Evan Kelley was among the first to receive the Moderna vaccine at the VA Healthcare campus in Manchester. “My first ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wmur.com/article/moderna-vaccinations-start-in-va-health-care-system-veterans-asked-to-wait-for-guidance/35049378,WMUR Manchester,Moderna vaccinations start in VA health care system; veterans asked to wait for guidance
1 week ago,2020-12-26 12:25:35.110216,"On Wednesday, the New River Health District received its first shipment of the Moderna vaccine. While plans are still being made for public distribution, New ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wsls.com/news/local/2020/12/23/covid-19-vaccination-efforts-continue-in-new-river-valley-as-moderna-vaccine-arrives/,WSLS 10,COVID-19 vaccination efforts continue in New River Valley as Moderna vaccine arrives
1 week ago,2020-12-26 12:25:35.112210,"BROWNWOOD, Texas — Hendrick Medical Center Brownwood received 600 doses of Moderna COVID vaccine on Wednesday. ""This is a welcomed first step in ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://ktxs.com/news/local/hendrick-medical-center-brownwood-receives-600-moderna-vaccines,KTXS,Hendrick Medical Center Brownwood receives 600 doses of Moderna COVID vaccine
2 weeks ago,2020-12-19 12:25:35.114205,"“The state's allocated Moderna to us,” said Greg Gardiner, chief clinical officer at Ashley Regional Hospital in Vernal. “The Pfizer (vaccine) has to be stored .","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fox13now.com/news/coronavirus/local-coronavirus-news/smaller-utah-hospitals-await-vaccine-as-moderna-awaits-fda-approval,fox13now.com,Smaller Utah Hospitals await vaccine as Moderna awaits FDA ...
1 week ago,2020-12-26 12:25:35.115202,She volunteered herself to be a participant in the Moderna trials for the COVID-19 vaccine. The Atlanta woman said she did it for her grandchildren. Content ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wsbtv.com/news/local/great-grandmother-who-participated-moderna-trial-waits-learn-if-she-received-vaccine/F32MO3HDYZCZ5AI2Z77QSGIPNI/,WSB Atlanta,Great grandmother who participated in Moderna trial waits to learn if she received vaccine
2 weeks ago,2020-12-19 12:25:35.116199,"A year ago, Moderna was not on anyone's “Most Likely to Succeed” list. As the Cambridge biotech approached its 10th year, the company had yet to get a single ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.bostonglobe.com/2020/12/18/business/not-long-ago-moderna-had-plenty-doubters/,BetaBoston,"‘When the spotlight found Moderna, they were ready’: How the Cambridge biotech company became a world renowned success story"
