date,datetime,desc,img,link,media,title
"Jun 1, 2020",2020-06-01,"For starters, Pfizer (PFE) shares fell about 6% after the company announced a Phase 3 efficacy trial for a breast-cancer treatment isn't likely to succeed.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.barrons.com/articles/stocks-moving-premarket-tesla-pfizer-virgin-galactic-51591013040,Barron's,"Stocks Moving Premarket: Tesla, Pfizer, Virgin Galactic"
"Jun 15, 2020",2020-06-15,"In the latest trading session, Pfizer (PFE) closed at $33.36, marking a -1.16% move from the previous day. This change lagged the S&P 500's daily gain of 0.83% ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://finance.yahoo.com/news/pfizer-pfe-stock-sinks-market-214509943.html,Yahoo Finance,Pfizer (PFE) Stock Sinks As Market Gains: What You Should Know
"Jun 10, 2020",2020-06-10,"Bagger served from 2006 to 2009 on Pfizer's senior most management team as Senior Vice President, Worldwide Public Affairs and Policy. Prior to joining Pfizer, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.globenewswire.com/news-release/2020/06/10/2046131/0/en/Tonix-Pharmaceuticals-Announces-Appointment-of-Richard-H-Bagger-to-Board-of-Directors.html,,Tonix Pharmaceuticals Announces Appointment of Richard H ...
"Jun 30, 2020",2020-06-30,"The deal with Pfizer also brought the company an upfront fee of $185m, with its big pharma partner shouldering the development cost for the vaccines at the ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharma-reporter.com/Article/2020/06/30/BioNTech-receives-investment-from-Temasek,BioPharma-Reporter.com,BioNTech receives investment from Temasek
"Jun 11, 2020",2020-06-11,"PFE received an overall rating of 60, which means that it scores higher than 60% of stocks. Additionally, Pfizer Inc. scored a 79 in the Healthcare sector, ranking it ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.investorsobserver.com/news/stock-update/where-does-pfizer-inc-pfe-stock-rank-in-healthcare-sector,InvestorsObserver,Where Does Pfizer Inc. (PFE) Stock Rank in Healthcare Sector?
"Jun 9, 2020",2020-06-09,Pfizer's size establishes one of the largest economies of scale in the pharmaceutical industry. In a business where drug development needs a lot of shots on goal ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.morningstar.com/articles/987690/undervalued-pfizer-remains-poised-for-growth,Morningstar.com,Undervalued Pfizer Remains Poised for Growth
"Jun 9, 2020",2020-06-09,"Pfizer Inc. (NYSE:PFE) Goldman Sachs 41st Annual Global Healthcare Conference June 9, 2020 1:20 PM ET. Company Participants. Albert Bourla - Chairman ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://seekingalpha.com/article/4352901-pfizer-inc-pfe-ceo-albert-bourla-presents-goldman-sachs-41st-annual-global-healthcare,Seeking Alpha,Pfizer Inc. (PFE) CEO Albert Bourla Presents at Goldman Sachs 41st Annual Global Healthcare Conference (Transcript)
"Jun 1, 2020",2020-06-01,"Pfizer is making four promises that will help scientists more rapidly bring forward therapies and vaccines to protect humankind from this escalating pandemic, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.wpi.edu/news/announcements/wpi-alumni-pfizer-making-difference-0,WPI News,WPI Alumni at Pfizer Making a Difference
"Jun 8, 2020",2020-06-08,"Pfizer's shares are now trading at a dirt cheap 12.8 times earnings. What's more, the drugmaker also offers a massive 4.22% dividend yield. That's an extremely ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2020/06/08/2-top-pharma-stocks-to-buy-in-june.aspx,Motley Fool,2 Top Pharma Stocks to Buy in June
"Jun 19, 2020",2020-06-19,"“We are excited that these data affirm previous findings from this Phase 1/2 study,” Seng Cheng, senior vice president and chief scientific officer of Pfizer's Rare ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://hemophilianewstoday.com/2020/06/19/sb-525-gene-therapy-showing-14-month-efficacy-safety-alta-trial-severe-hemophilia-a/,Hemophilia News Today,Efficacy of Gene Therapy SB-525 Now at 14 Months in Alta...
