compound,positive,negative,neutral,c,h,l,o,v
0.028744444444444444,0.043444444444444445,0.03744444444444444,0.9192222222222222,0.0,19.045,18.32,18.56,1290666.0
0.12004999999999999,0.064,0.015416666666666667,0.9205833333333332,1.0,18.72,18.32,18.47,1250824.0
0.20655,0.09378571428571428,0.02835714285714286,0.8778571428571429,0.0,18.97,18.22,18.6,1611074.0
-0.07414615384615383,0.03461538461538461,0.06392307692307692,0.9014615384615384,0.0,18.7,18.31,18.54,1510216.0
0.1714857142857143,0.076,0.014285714285714287,0.9097142857142858,1.0,19.0,18.48,18.48,1226864.0
0.2331,0.07978571428571427,0.005357142857142857,0.9148571428571428,1.0,19.67,18.5,18.58,2051490.0
0.14725000000000002,0.058399999999999994,0.0094,0.9321999999999999,1.0,20.0,19.05,19.4,3324292.0
-0.03155555555555555,0.044111111111111115,0.04777777777777777,0.9081111111111109,0.0,19.85,19.34,19.79,1269721.0
-0.003971428571428578,0.053428571428571436,0.04471428571428571,0.9018571428571429,1.0,19.79,19.35,19.69,452844.0
-0.14054,0.0376,0.08169999999999998,0.8806,1.0,20.11,19.66,19.82,686358.0
0.06735714285714287,0.09542857142857142,0.07314285714285715,0.8314285714285715,0.0,20.0,19.25,19.99,963561.0
0.12031666666666667,0.06533333333333334,0.036833333333333336,0.8978333333333334,0.0,19.94,18.94,19.54,1084490.0
-0.06846666666666666,0.05266666666666667,0.06266666666666666,0.8846666666666666,1.0,19.64,18.96,18.96,985483.0
-0.2693833333333333,0.021333333333333333,0.10516666666666667,0.8735,0.0,19.81,18.88,19.57,1095636.0
0.05135,0.0875,0.058499999999999996,0.854,0.0,19.36,18.72,19.02,895895.0
0.35407500000000003,0.094,0.0,0.906,0.0,18.76,18.01,18.7,1226236.0
0.0,0.0,0.0,1.0,0.0,18.205,17.68,18.15,1253549.0
-0.05333636363636363,0.03154545454545455,0.05054545454545455,0.9179090909090909,1.0,18.08,17.76,17.99,858709.0
0.2602727272727273,0.092,0.008363636363636363,0.8997272727272727,1.0,18.55,17.9,18.0,1082330.0
-0.1430857142857143,0.043,0.09042857142857143,0.8665714285714287,1.0,21.0,19.05,21.0,4303154.0
-0.05874285714285714,0.04385714285714286,0.06714285714285714,0.8890000000000001,1.0,20.36,18.6,19.26,1943522.0
-0.09765,0.0,0.031000000000000003,0.969,0.0,20.4979,19.55,20.45,1261908.0
-0.05496666666666667,0.038,0.048222222222222215,0.9138888888888889,1.0,20.58,19.94,19.94,1545503.0
0.1689181818181818,0.07027272727272726,0.0,0.9297272727272727,1.0,21.87,20.77,21.68,4633333.0
-0.0741,0.015125,0.045125000000000005,0.9397500000000001,0.0,21.5,20.55,21.5,3180222.0
-0.10148571428571428,0.03778571428571429,0.07514285714285714,0.8871428571428571,1.0,21.49,20.645,20.79,4002059.0
-0.040187499999999994,0.055375,0.059125,0.885625,1.0,23.2,21.7,22.08,18821059.0
0.10549375,0.07718749999999999,0.041499999999999995,0.8812500000000001,0.0,22.65,21.4,22.17,6809082.0
0.21892857142857142,0.0852857142857143,0.018857142857142857,0.8958571428571428,0.0,21.8793,20.9,21.6,4771054.0
0.10630999999999999,0.07105,0.039999999999999994,0.8888999999999999,1.0,23.12,21.12,22.1,9154806.0
0.02323846153846154,0.07546153846153845,0.07953846153846154,0.845,0.0,23.5,21.8501,23.5,5179109.0
0.13077999999999998,0.0591,0.023899999999999998,0.917,0.0,22.34,20.45,22.23,4238014.0
0.12692727272727272,0.04454545454545455,0.007272727272727273,0.9481818181818181,1.0,21.74,20.8,21.05,2613868.0
0.11723846153846156,0.057307692307692296,0.025461538461538463,0.9172307692307692,0.0,21.32,20.05,21.14,2661333.0
0.0,0.0,0.0,1.0,0.0,21.06,19.7,20.66,2951811.0
0.10602500000000001,0.05887500000000001,0.029375,0.911625,1.0,20.88,19.75,20.09,1594769.0
0.001639999999999997,0.035199999999999995,0.035699999999999996,0.9291,0.0,21.2,19.67,20.99,2435015.0
-0.121175,0.02175,0.051500000000000004,0.92675,0.0,20.32,19.7,20.27,1733849.0
-0.12166666666666666,0.043666666666666666,0.08455555555555555,0.8717777777777778,1.0,23.39,19.79,19.79,9782640.0
0.12793,0.054099999999999995,0.018600000000000002,0.9273,1.0,23.95,22.3832,23.5,8678779.0
0.04254285714285714,0.03014285714285714,0.016142857142857143,0.9537142857142857,0.0,22.74,21.28,22.09,6092938.0
0.20834545454545458,0.09681818181818182,0.018545454545454546,0.8845454545454546,0.0,19.67,18.5,19.64,17311197.0
0.02865555555555557,0.07755555555555554,0.07466666666666666,0.8476666666666666,1.0,19.8,18.89,19.36,6647867.0
0.119175,0.029750000000000002,0.0,0.97025,0.0,19.29,18.85,19.27,4201936.0
0.10008571428571426,0.049428571428571426,0.013285714285714288,0.9372857142857143,0.0,19.35,18.57,19.14,3873718.0
-0.012137500000000002,0.053875,0.08474999999999999,0.8613750000000001,0.0,19.24,18.725,19.09,3072383.0
0.15861428571428574,0.08042857142857143,0.028857142857142856,0.8907142857142858,0.0,19.17,18.42,18.86,3348185.0
0.25153333333333333,0.07733333333333334,0.0,0.9226666666666666,0.0,18.55,17.91,18.47,3163694.0
0.2614777777777778,0.08644444444444443,0.010666666666666666,0.9028888888888889,1.0,19.28,18.3,19.23,5092562.0
0.058117391304347836,0.034869565217391305,0.026521739130434787,0.9385652173913045,1.0,26.55,20.51,22.15,62081056.0
0.16381333333333334,0.11573333333333331,0.06266666666666666,0.8216666666666667,1.0,29.98,27.08,29.05,71255338.0
0.25373809523809526,0.07404761904761906,0.0,0.9259523809523807,0.0,36.0,23.05,35.88,64241810.0
0.188325,0.05991666666666667,0.0045000000000000005,0.9354999999999999,0.0,25.95,22.015,23.38,22715144.0
0.2802,0.078,0.0,0.9219999999999999,1.0,30.75,25.21,27.0,31719851.0
0.175225,0.05225,0.0,0.94775,0.0,28.6,26.6,27.8035,16250812.0
0.1523,0.049,0.0,0.951,0.0,28.72,26.8,27.99,11251011.0
0.03833846153846155,0.04484615384615384,0.03261538461538461,0.9225384615384615,1.0,28.95,26.535,27.49,16622635.0
0.08385833333333333,0.04750000000000001,0.02975,0.9227500000000001,1.0,29.8,27.67,27.98,20634051.0
-0.051900000000000016,0.0206,0.0365,0.9427999999999999,0.0,28.6999,24.16,28.58,12590420.0
-0.1645,0.0,0.0648,0.9352,0.0,25.94,21.28,25.71,12797964.0
0.3051875,0.13025,0.028624999999999998,0.8411250000000001,1.0,25.7491,22.5235,22.54,29115718.0
0.14004,0.06499999999999999,0.017800000000000003,0.9172,0.0,24.28,21.9,22.8997,10739908.0
0.019500000000000007,0.030333333333333334,0.01916666666666667,0.9505,0.0,23.47,19.31,23.0,11120313.0
0.11972173913043481,0.04113043478260869,0.008130434782608695,0.9507826086956522,1.0,27.8,22.22,23.76,73407408.0
0.00477333333333334,0.0254,0.028466666666666664,0.9461333333333334,1.0,32.7,27.3148,29.36,43747734.0
0.05947222222222221,0.06227777777777778,0.03955555555555556,0.8981666666666666,1.0,32.3,26.55,27.15,22609801.0
0.16660000000000003,0.08005263157894736,0.02673684210526316,0.893157894736842,0.0,34.98,25.19,32.78,73657178.0
-0.017353846153846147,0.043,0.04446153846153847,0.9125384615384615,0.0,30.23,26.2,29.25,15195900.0
0.30145000000000005,0.10483333333333333,0.016999999999999998,0.8783333333333333,0.0,29.81,26.25,28.71,10887773.0
0.22984444444444443,0.07111111111111111,0.0,0.9288888888888889,0.0,27.25,24.36,27.09,12131667.0
0.19405714285714284,0.07514285714285715,0.020714285714285713,0.9041428571428572,1.0,27.98,24.79,25.0,9462594.0
0.08787999999999999,0.051000000000000004,0.034300000000000004,0.9147000000000001,1.0,28.79,27.56,27.56,5408629.0
-0.03207142857142858,0.018142857142857145,0.037,0.9448571428571428,1.0,31.09,27.95,28.37,12133891.0
-0.07024999999999999,0.0,0.015666666666666666,0.9843333333333333,1.0,31.69,28.27,30.59,20759908.0
0.1377818181818182,0.06609090909090909,0.043,0.890909090909091,0.0,30.98,29.2,30.6,5579300.0
0.18549,0.0498,0.0091,0.9410999999999999,0.0,30.94,29.44,30.05,6802935.0
0.0257,0.021800000000000003,0.0,0.9782,1.0,33.39,29.84,30.6,15378888.0
0.14800000000000002,0.0475,0.0,0.9525,1.0,35.66,32.72,32.81,16500540.0
-0.20483333333333334,0.010666666666666666,0.07233333333333333,0.9169999999999999,0.0,35.185,33.33,34.91,21067296.0
0.09526666666666667,0.042666666666666665,0.02416666666666667,0.9331666666666667,0.0,34.03,30.9801,33.81,19529282.0
0.0,0.0,0.0,1.0,1.0,32.94,31.7501,32.36,4009009.0
0.1101,0.03475,0.0,0.9652499999999999,0.0,32.92,31.32,32.55,4532909.0
-0.8859999999999999,0.0,0.401,0.599,1.0,32.98,31.71,32.0,10143644.0
0.11333333333333334,0.03133333333333333,0.0,0.9686666666666666,1.0,34.99,33.15,34.0,15240930.0
0.10206666666666668,0.028666666666666663,0.0,0.9713333333333333,1.0,38.45,33.72,34.64,46015188.0
-0.06581999999999999,0.0487,0.0623,0.8888000000000001,1.0,41.55,36.62,38.0735,74328269.0
0.19615454545454544,0.078,0.029454545454545455,0.8925454545454545,1.0,49.0,43.38,48.99,91293307.0
0.24695,0.05016666666666667,0.0,0.9498333333333333,1.0,54.95,44.51,45.0,99801547.0
0.21619999999999998,0.07128571428571429,0.0,0.9287142857142856,0.0,56.38,43.11,53.0,155425399.0
0.09866666666666668,0.04033333333333333,0.0,0.9596666666666667,1.0,51.82,49.06,50.61,32442076.0
0.03886666666666667,0.032,0.020666666666666667,0.9473333333333334,0.0,50.7,46.89,49.1,58489632.0
0.0,0.0,0.0,1.0,1.0,50.5,47.1416,47.15,33105730.0
-0.007166666666666673,0.0165,0.015166666666666667,0.9683333333333333,0.0,51.7,47.3,51.53,24555660.0
0.0,0.0,0.0,1.0,0.0,50.45,47.17,50.4,12085401.0
0.3243,0.105,0.026000000000000002,0.869,0.0,46.9497,45.01,46.6,10705136.0
0.21889999999999998,0.05825,0.0,0.9417500000000001,0.0,48.37,45.82,46.78,14693036.0
0.29375,0.09500000000000001,0.0,0.9049999999999999,1.0,50.45,46.29,48.71,20448475.0
0.48196666666666665,0.15633333333333332,0.0,0.8436666666666667,1.0,50.5,48.0,48.05,20162296.0
0.0,0.0,0.0,1.0,0.0,50.96,47.23,50.48,10770778.0
0.0,0.0,0.0,1.0,0.0,49.25,47.5201,48.45,12674670.0
0.1089,0.038142857142857145,0.008857142857142857,0.953,1.0,55.99,51.06,55.78,52262354.0
-0.2285,0.019,0.09166666666666666,0.8893333333333334,1.0,59.88,52.15,53.06,23443480.0
0.3703,0.10033333333333334,0.0,0.8996666666666666,1.0,67.67,59.1401,59.6,67449525.0
0.20374444444444442,0.06555555555555555,0.0,0.9344444444444444,0.0,68.49,62.02,65.99,23697051.0
0.0,0.0,0.0,1.0,1.0,66.97,60.29,63.8003,42529366.0
-0.10978333333333334,0.025833333333333333,0.051166666666666666,0.923,0.0,65.39,61.44,64.79,23497222.0
-0.30563333333333337,0.0,0.10566666666666667,0.8943333333333333,1.0,67.67,63.01,63.79,31841774.0
0.3755523809523809,0.12207142857142857,0.011976190476190477,0.8659761904761902,1.0,87.0,75.66,86.14,70840840.0
0.11581153846153848,0.05888461538461539,0.025884615384615388,0.9152307692307693,0.0,79.75,70.32,78.07,57563454.0
0.19516,0.06565,0.008249999999999999,0.92605,1.0,74.48,67.41,70.01,94103270.0
0.09023,0.0526,0.0225,0.9249,0.0,73.16,65.31,73.05,34436655.0
0.21793636363636368,0.07963636363636363,0.016,0.9043636363636364,1.0,70.6,67.14,69.93,26331139.0
0.30806666666666666,0.10766666666666665,0.015333333333333332,0.8769999999999999,0.0,66.59,57.05,66.4,39011449.0
-0.03917777777777777,0.0758888888888889,0.07211111111111111,0.8519999999999999,0.0,53.34,46.1301,51.2,56382557.0
0.3753666666666667,0.148,0.024999999999999998,0.827,1.0,59.11,53.35,53.5,62457684.0
0.1291,0.04700000000000001,0.0,0.953,1.0,61.65,56.56,57.45,23696003.0
0.1101,0.028999999999999998,0.0,0.971,1.0,63.9,60.51,62.76,20139458.0
0.030866666666666664,0.04950000000000001,0.0315,0.919,0.0,59.95,55.3553,58.7,41695366.0
0.2373333333333333,0.08216666666666667,0.014166666666666668,0.9038333333333334,0.0,63.37,57.1,57.51,19999010.0
0.07945,0.019833333333333335,0.0,0.9801666666666667,1.0,61.93,58.52,61.61,24770096.0
0.31105,0.09183333333333332,0.0,0.9081666666666667,0.0,59.19,56.63,58.49,28056870.0
-0.03392500000000001,0.03225,0.056749999999999995,0.911,1.0,59.38,56.72,58.3,20751956.0
0.1909,0.0575,0.0,0.9425,0.0,59.405,57.73,58.55,14300310.0
0.08629999999999999,0.122,0.0795,0.7985,1.0,60.72,58.6,58.8,10675501.0
-0.025822222222222233,0.010888888888888889,0.019444444444444445,0.9696666666666667,1.0,66.6867,58.77,62.95,59190390.0
-0.15525,0.051125000000000004,0.0795,0.8692500000000001,1.0,63.63,60.91,62.355,5528571.0
0.28919,0.0898,0.0,0.9101999999999999,1.0,66.98,63.424,65.9,18210514.0
-0.27186,0.03,0.1016,0.8684,0.0,66.6,62.6,66.31,15788129.0
0.21483999999999998,0.082,0.0162,0.9018,0.0,65.88,62.58,63.6,10589049.0
0.09473333333333334,0.061,0.02666666666666667,0.9123333333333333,1.0,65.4,62.58,63.03,16831564.0
0.09034285714285714,0.05185714285714286,0.02428571428571429,0.9238571428571429,1.0,66.45,64.01,64.99,17668790.0
-0.013399999999999967,0.07133333333333333,0.049999999999999996,0.8786666666666667,0.0,66.29,62.12,65.92,11182622.0
0.10196666666666666,0.042666666666666665,0.0,0.9573333333333333,0.0,65.08,62.74,64.1,10006365.0
0.0929,0.019,0.0,0.981,1.0,66.1559,63.14,63.23,14107274.0
0.14129,0.0623,0.0217,0.916,0.0,67.0,58.51,67.0,26156406.0
0.0,0.0,0.0,1.0,0.0,62.29,59.14,60.71,10230070.0
0.19133333333333336,0.08466666666666667,0.0,0.9153333333333333,1.0,63.0,59.4,61.82,7840255.0
0.2284,0.070875,0.0,0.929125,1.0,65.15899999999999,61.8,62.18,11430191.0
0.28281999999999996,0.2042,0.07599999999999998,0.7198,0.0,63.73,59.12,63.0,17692487.0
-0.17225,0.015,0.05533333333333334,0.9298333333333334,0.0,61.8,55.8097,60.0,26362042.0
-0.07384999999999994,0.10125,0.139,0.75975,1.0,60.73,57.1,58.55,8730019.0
0.017549999999999996,0.0385,0.035500000000000004,0.9259999999999999,1.0,61.5,57.44,58.8,8597733.0
0.24695,0.055,0.0,0.9450000000000001,1.0,62.46,59.45,60.79,7396342.0
0.18695,0.051000000000000004,0.0,0.9490000000000001,1.0,65.35,58.88,62.09,20362095.0
-0.8126,0.0,0.252,0.748,0.0,64.93,62.32,64.65,6792206.0
0.15487142857142858,0.06742857142857143,0.017857142857142856,0.9148571428571428,1.0,77.7499,63.8,63.89,55882816.0
0.03385238095238097,0.04671428571428571,0.029476190476190475,0.9238095238095239,1.0,76.9486,70.6201,74.0,27216851.0
0.32268484848484846,0.11581818181818186,0.014909090909090908,0.8692424242424243,1.0,88.37,78.01,87.52,83755539.0
0.049066666666666675,0.05088888888888889,0.044000000000000004,0.9051111111111112,1.0,84.2899,79.6,80.1598,25932627.0
0.22262500000000005,0.11783333333333335,0.04416666666666667,0.8379166666666666,1.0,95.21,82.61,83.35,91935592.0
0.16069,0.08149999999999999,0.03610000000000001,0.8825,0.0,90.85,78.05,87.86,71684448.0
0.30655,0.1034,0.0045,0.8920999999999999,0.0,82.43,79.07,80.91,25252037.0
-0.12341999999999997,0.0396,0.0878,0.8725999999999999,1.0,84.12,79.11,79.61,26513753.0
0.5511166666666666,0.19866666666666666,0.0,0.8013333333333333,0.0,82.68,74.9,82.05,18508107.0
-0.05674000000000001,0.045200000000000004,0.0625,0.8923,0.0,73.9,66.54,69.05,26606475.0
0.143648,0.05656000000000001,0.014360000000000001,0.9290799999999999,1.0,80.98,76.16,80.63,41630875.0
0.0389,0.07014285714285715,0.06699999999999999,0.8628571428571428,1.0,83.85,79.5,81.0,31259095.0
0.13947272727272722,0.08590909090909091,0.051000000000000004,0.8631818181818183,0.0,82.82,76.5502,81.98,24039626.0
-0.08333750000000001,0.0235,0.044,0.9324999999999999,0.0,79.25,76.8,78.0,12537000.0
0.050575,0.019,0.0,0.981,0.0,78.44,73.6038,78.2,13781899.0
-0.0059625000000000025,0.035250000000000004,0.032875,0.931875,1.0,77.99,73.03,74.98,9791283.0
0.10015,0.08933333333333333,0.04883333333333333,0.8618333333333333,1.0,78.62,75.5,78.192,9146510.0
0.052257894736842114,0.057684210526315796,0.04757894736842106,0.8946842105263157,0.0,77.49,73.69,77.49,18674649.0
0.18404285714285715,0.055714285714285716,0.0,0.9442857142857142,0.0,76.25,73.12,75.79,11442419.0
0.14135,0.035375000000000004,0.0,0.9646250000000001,1.0,75.39,73.01,74.38,8418390.0
-0.07872500000000002,0.051500000000000004,0.07400000000000001,0.8745,0.0,73.37,71.41,73.2915,7056852.0
0.12646153846153846,0.045538461538461535,0.007,0.9474615384615385,0.0,71.4,67.0,69.52,14240638.0
0.0030266666666666736,0.04106666666666666,0.037,0.922,1.0,75.75,68.3,75.67,47228871.0
0.19114,0.0548,0.0,0.9452,0.0,69.18,67.05,69.09,14410071.0
-0.05404444444444445,0.031000000000000003,0.041555555555555554,0.9274444444444444,1.0,70.36,67.86,68.06,12432549.0
-0.125,0.04,0.058499999999999996,0.9015,1.0,70.78,68.38,69.14,8435856.0
0.09152,0.0214,0.0,0.9785999999999999,0.0,69.7,65.23,68.28,11042068.0
0.15436666666666665,0.06591666666666667,0.024083333333333335,0.91,1.0,69.17,66.6,66.74,8257263.0
0.12040000000000001,0.02733333333333333,0.0,0.9726666666666667,0.0,68.0,66.63,67.79,6197491.0
0.5859,0.13699999999999998,0.0,0.863,0.0,68.02,65.6,67.5,6729052.0
0.03415,0.021124999999999998,0.014125,0.96475,0.0,67.85,62.88,67.15,12364492.0
0.10866666666666665,0.057333333333333326,0.030833333333333334,0.9118333333333334,1.0,66.696,63.55,64.32,7418985.0
0.12047777777777778,0.060000000000000005,0.02811111111111111,0.9118888888888887,1.0,71.64,66.03,67.62,28166750.0
0.3716,0.1406666666666667,0.03733333333333333,0.8220000000000001,0.0,70.32,67.01,69.98,9003545.0
0.16656666666666664,0.07344444444444445,0.02011111111111111,0.9065555555555557,0.0,68.95,67.15,68.04,6031559.0
0.037599999999999995,0.0375,0.032,0.9305,0.0,67.2,62.54,67.14,14438331.0
0.054957142857142864,0.048857142857142856,0.037142857142857144,0.9139999999999999,0.0,64.5,62.5,63.54,7796327.0
0.2970555555555555,0.1131111111111111,0.025777777777777774,0.8611111111111112,1.0,64.89,61.3805,62.84,9512057.0
0.043231250000000006,0.05449999999999999,0.042874999999999996,0.9026875000000001,1.0,69.35,64.3,65.65,13733050.0
0.042957894736842125,0.05689473684210526,0.05210526315789474,0.8910526315789473,0.0,65.0,59.01,64.99,11405487.0
0.11264210526315788,0.10726315789473685,0.0795263157894737,0.8131578947368422,0.0,58.6,54.21,57.75,16676734.0
0.16959999999999997,0.05891666666666667,0.006583333333333333,0.9344999999999999,1.0,57.19,54.51,56.03,8968701.0
-0.053576923076923036,0.0613076923076923,0.10584615384615385,0.8329230769230769,1.0,60.32,57.4,59.9,5985842.0
0.0,0.0,0.0,1.0,1.0,59.51,57.45,58.49,4618728.0
0.20180000000000003,0.06422222222222222,0.005111111111111111,0.9306666666666666,1.0,63.85,60.115,60.15,8337057.0
0.10589999999999998,0.07842857142857143,0.058857142857142865,0.8627142857142858,1.0,68.41,64.2293,65.0274,8890010.0
0.1256222222222222,0.0798888888888889,0.05033333333333333,0.8697777777777778,1.0,70.04,66.73,67.64,10271907.0
0.16915454545454545,0.07527272727272727,0.023090909090909092,0.9015909090909091,0.0,70.9,64.6,68.5,11693774.0
0.08947499999999999,0.04475,0.025750000000000002,0.9295,1.0,70.0,66.1,68.28,8740028.0
0.052500000000000005,0.10925,0.084,0.8067500000000001,0.0,69.48,65.46,68.6,7255098.0
0.048975000000000005,0.039375,0.02,0.940625,0.0,69.19,66.67,67.5,5374657.0
0.2259111111111111,0.07633333333333332,0.02366666666666667,0.900111111111111,0.0,68.62,65.77,67.865,6507292.0
0.1009,0.048285714285714286,0.015571428571428571,0.9361428571428572,0.0,66.77,63.64,65.5,5366528.0
0.1856642857142857,0.06285714285714285,0.02242857142857143,0.9147142857142857,1.0,69.73,65.67,65.8865,8935364.0
0.16588888888888886,0.068,0.028777777777777777,0.9033333333333334,1.0,71.5,69.1,69.65,6714174.0
0.046489999999999976,0.08049999999999999,0.08209999999999999,0.8373999999999999,0.0,71.34,69.5851,70.46,4954785.0
0.13928636363636362,0.07827272727272727,0.04063636363636364,0.8810454545454547,1.0,75.39,70.16,72.51,14253929.0
0.3721666666666666,0.12316666666666669,0.02916666666666667,0.8476666666666667,0.0,70.2,68.16,69.51,6003918.0
-0.19110000000000002,0.0,0.061,0.9390000000000001,0.0,72.77,67.25,67.9,7364343.0
-0.0006333333333333283,0.036166666666666666,0.04616666666666667,0.9178333333333333,1.0,72.02,69.05,69.57,5754785.0
-0.09233333333333332,0.08333333333333333,0.08933333333333333,0.8273333333333334,0.0,73.92,70.31,72.0,6665827.0
-0.08405,0.02525,0.04975,0.925,1.0,73.24,70.959,71.23,3796356.0
-0.07847142857142857,0.020285714285714285,0.03071428571428572,0.949,1.0,73.76,72.01,73.5,3745733.0
0.0,0.0,0.0,1.0,1.0,73.67,72.39,73.4,4445842.0
-0.05135,0.0,0.0285,0.9715,1.0,75.8514,72.92,73.61,7133740.0
0.37639999999999996,0.10700000000000001,0.0,0.893,1.0,81.37,75.52,75.8055,13051829.0
0.4413142857142857,0.15185714285714286,0.011428571428571429,0.8367142857142857,0.0,80.01,76.3252,80.01,5999519.0
0.09106666666666667,0.03666666666666667,0.0,0.9633333333333334,0.0,76.49,73.7101,75.48,4367111.0
-0.012899999999999995,0.043125,0.06675,0.8901249999999999,0.0,76.93,73.665,76.06,4389768.0
-0.41586666666666666,0.028,0.16166666666666665,0.8103333333333333,0.0,74.09,70.5,73.97,5530798.0
0.1842857142857143,0.057857142857142864,0.013857142857142856,0.9282857142857143,1.0,73.1,70.65,72.07,5006986.0
